@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
101,'2018/02/22 16:13:50:332',1,1.400315,1.400315,1.400315,1.400315,1.400315,1.400315,1.400315,1.400315,2.14355,2.14355,2.14355,2.14355,2.14355,2.14355,2.14355,2.114976,2.114976,2.114976,2.114976,2.114976,1.273532,1.273532,1.273532,1.273532,0.659334,0.659334,0.659334,1.215298,1.215298,1.215298,1.493177,1.493177,1.698672,1.698672,1.819312,1.819312,1.733834,1.733834,1.538515,1.545943,1.545943,1.650656,1.485844,1.095145,0.740914,0.62752,0.698142,0.600884,0.267358,0.123545,0.320587,0.627489,0.910966,1.10677,1.194767,1.533521,1.594301,2.415709,3.593285,2.036646,2.824444,1.634761,0.870359,2.001834,3.131668,1.095896,1.86452,1.906981,2.463288,1.835675,2.910858,1.960284,0.827296,0.713989,0.266438,0.342892,0.58376,0.725867,1.014442,0.329517,0.622523,1.202379,1.093247,0.710956,1.083404,0.203083,0.040192,0.069015,0.112777,0.061972,0.176879,0.099572,0.141494,0.038053,0.062263,0.056816,0.104277,0.080407,0.036939,0.061191,0.053878,0.072907,0.04155,0.046904,?
102,'2018/02/22 16:13:50:349',1,0.762789,0.762789,0.762789,0.762789,0.762789,0.762789,0.762789,0.762789,2.123088,2.123088,2.123088,2.123088,2.123088,2.123088,2.123088,2.785599,2.785599,2.785599,2.785599,2.785599,2.846097,2.846097,2.846097,2.846097,2.185178,2.185178,2.185178,1.222128,1.222128,1.222128,1.664554,1.664554,2.438019,2.438019,2.654092,2.654092,2.431689,2.431689,2.04201,1.700065,1.700065,1.454971,1.196972,0.827602,0.340581,0.189669,0.585478,0.748155,0.692187,0.505608,0.290956,0.198115,0.567896,0.989585,1.127359,1.473657,2.241622,2.084904,1.958477,1.754726,1.248727,0.511619,0.244975,0.358761,0.346837,0.869041,0.623865,0.567401,0.443466,0.282298,0.093801,0.446829,0.22323,0.051721,0.333399,0.146668,0.141578,0.081109,0.153936,0.130165,0.203509,0.118294,0.099888,0.312396,0.06268,0.06362,0.013279,0.019258,0.020797,0.035354,0.015576,0.031089,0.015529,0.010644,0.017197,0.020343,0.010413,0.01545,0.010627,0.015111,0.013759,0.010824,0.011308,0.014765,?
103,'2018/02/22 16:13:50:365',1,1.408441,1.408441,1.408441,1.408441,1.408441,1.408441,1.408441,1.408441,3.35931,3.35931,3.35931,3.35931,3.35931,3.35931,3.35931,4.496814,4.496814,4.496814,4.496814,4.496814,4.878098,4.878098,4.878098,4.878098,4.406528,4.406528,4.406528,3.211969,3.211969,3.211969,1.685534,1.685534,1.343912,1.343912,2.212088,2.212088,2.620617,2.620617,2.389446,1.620296,1.620296,0.649262,0.233109,0.395489,0.326379,0.274549,0.299261,0.338656,0.365439,0.355196,0.290799,0.363832,0.677698,0.981938,1.006347,0.590439,0.780051,0.884284,0.473284,0.201276,0.140934,0.237786,0.258219,0.110518,0.527902,0.417983,0.460392,0.455551,0.619543,0.390531,0.337997,0.275739,0.172271,0.130315,0.194138,0.12161,0.133186,0.171234,0.097782,0.069504,0.080272,0.151968,0.237805,0.186985,0.052172,0.021821,0.018735,0.011427,0.014373,0.017062,0.028679,0.029626,0.016072,0.012328,0.008065,0.011633,0.01896,0.014336,0.010525,0.006515,0.012848,0.013264,0.009753,0.007617,?
104,'2018/02/22 16:13:50:382',1,7.541203,7.541203,7.541203,7.541203,7.541203,7.541203,7.541203,7.541203,9.882044,9.882044,9.882044,9.882044,9.882044,9.882044,9.882044,9.004444,9.004444,9.004444,9.004444,9.004444,4.176168,4.176168,4.176168,4.176168,9.686172,9.686172,9.686172,13.488501,13.488501,13.488501,14.738433,14.738433,14.00787,14.00787,11.258097,11.258097,9.602209,9.602209,11.337025,11.17773,11.17773,8.744655,5.449497,3.643929,3.064001,2.823171,2.664695,2.840735,3.310005,3.903702,4.628609,5.217802,5.158975,4.440993,2.873266,1.566652,0.949405,0.724355,0.755414,0.365774,0.265543,0.187215,0.086323,0.107008,0.181715,0.297649,0.470556,0.469381,0.700225,0.674022,0.4735,0.21927,0.101778,0.210262,0.134739,0.088012,0.209839,0.1029,0.097885,0.142994,0.084872,0.068302,0.078074,0.132707,0.059497,0.072161,0.042942,0.087413,0.040779,0.038437,0.019591,0.019807,0.028132,0.04272,0.04827,0.036051,0.018841,0.016393,0.034483,0.044762,0.023086,0.014371,0.034092,0.032797,?
105,'2018/02/22 16:13:50:399',1,5.70142,5.70142,5.70142,5.70142,5.70142,5.70142,5.70142,5.70142,7.136873,7.136873,7.136873,7.136873,7.136873,7.136873,7.136873,5.512871,5.512871,5.512871,5.512871,5.512871,6.18764,6.18764,6.18764,6.18764,10.595879,10.595879,10.595879,13.082017,13.082017,13.082017,14.178421,14.178421,14.533039,14.533039,14.336623,14.336623,13.307606,13.307606,11.044931,7.471437,7.471437,3.582727,1.834041,1.082736,0.263276,0.776391,1.382251,1.703272,1.649131,1.29675,0.901227,0.858118,0.601736,0.432469,0.823316,0.639903,0.142618,0.192358,0.32338,0.545014,0.456344,0.889896,1.02275,1.236172,1.375088,1.294072,1.004781,1.272691,2.064258,3.277207,3.558366,1.781428,0.793793,0.339649,0.114406,0.127884,0.404528,0.214811,0.120514,0.134949,0.183532,0.169727,0.183022,0.293981,0.434812,0.245228,0.047438,0.11026,0.102053,0.03516,0.054602,0.038982,0.107734,0.047952,0.084038,0.04309,0.038733,0.061578,0.036586,0.076171,0.037293,0.041143,0.038606,0.054726,?
106,'2018/02/22 16:13:50:415',1,2.416097,2.416097,2.416097,2.416097,2.416097,2.416097,2.416097,2.416097,5.795457,5.795457,5.795457,5.795457,5.795457,5.795457,5.795457,7.697126,7.697126,7.697126,7.697126,7.697126,8.954536,8.954536,8.954536,8.954536,8.810218,8.810218,8.810218,8.810966,8.810966,8.810966,11.330083,11.330083,13.236496,13.236496,13.485159,13.485159,12.372572,12.372572,10.184239,6.927558,6.927558,2.766441,0.921557,1.963711,1.783972,1.427647,1.110153,0.763595,0.429171,0.861348,1.372229,1.062599,0.187061,0.212045,0.305237,0.342182,0.268975,0.339413,0.235603,0.161498,0.093074,0.069484,0.077773,0.051067,0.188287,0.198132,0.08745,0.055237,0.054295,0.329887,0.477929,0.15944,0.180252,0.189757,0.073224,0.085852,0.17647,0.097204,0.023481,0.038375,0.044108,0.053637,0.101909,0.042859,0.048299,0.056789,0.029546,0.067758,0.028025,0.013185,0.01346,0.011369,0.01559,0.032504,0.040043,0.013816,0.012752,0.011471,0.022925,0.033075,0.01426,0.010191,0.021393,0.022589,?
107,'2018/02/22 16:13:50:432',1,3.696409,3.696409,3.696409,3.696409,3.696409,3.696409,3.696409,3.696409,3.736527,3.736527,3.736527,3.736527,3.736527,3.736527,3.736527,7.411023,7.411023,7.411023,7.411023,7.411023,11.755247,11.755247,11.755247,11.755247,14.384757,14.384757,14.384757,15.316454,15.316454,15.316454,14.758358,14.758358,12.961702,12.961702,10.514617,10.514617,8.55913,8.55913,7.190381,5.291901,5.291901,2.753556,0.858686,1.522759,2.356287,2.896973,3.023325,2.688544,1.921873,1.49375,2.741038,4.77929,5.823009,5.215513,3.47893,1.92983,1.563117,1.256922,0.396488,0.300652,0.329294,0.25023,0.064546,0.201268,0.485695,0.360976,0.22536,0.441552,1.362593,1.301727,0.338246,0.203435,0.142474,0.275765,0.145932,0.480267,0.456885,0.479253,0.350491,0.111819,0.044976,0.076855,0.054972,0.09029,0.146583,0.060392,0.049736,0.084286,0.064489,0.05276,0.022267,0.030695,0.04971,0.041073,0.04948,0.047445,0.025883,0.035794,0.032939,0.045627,0.026482,0.030917,0.03538,0.033555,?
108,'2018/02/22 16:13:50:449',1,6.132103,6.132103,6.132103,6.132103,6.132103,6.132103,6.132103,6.132103,11.856137,11.856137,11.856137,11.856137,11.856137,11.856137,11.856137,15.13271,15.13271,15.13271,15.13271,15.13271,16.712111,16.712111,16.712111,16.712111,16.236914,16.236914,16.236914,13.708588,13.708588,13.708588,11.48805,11.48805,12.064627,12.064627,11.495883,11.495883,8.88272,8.88272,5.377257,3.045795,3.045795,1.976262,1.573479,1.714197,1.612259,1.149406,0.825301,0.814556,1.010729,0.553869,0.854984,1.300388,0.813092,1.811659,1.25758,0.324407,0.242847,0.608078,0.256048,0.146738,0.206822,0.188803,0.075134,0.079096,0.318156,0.20742,0.149699,0.226475,0.218614,0.253479,0.154859,0.086839,0.108105,0.151084,0.074582,0.118895,0.145191,0.05603,0.071581,0.060415,0.049894,0.057054,0.046993,0.049792,0.037463,0.036807,0.046566,0.069569,0.027135,0.017958,0.011027,0.010413,0.013136,0.033494,0.040471,0.019415,0.011065,0.009471,0.02244,0.028095,0.012963,0.009421,0.022447,0.022254,?
109,'2018/02/22 16:13:50:466',1,6.132103,6.132103,6.132103,6.132103,6.132103,6.132103,6.132103,6.132103,11.856137,11.856137,11.856137,11.856137,11.856137,11.856137,11.856137,15.13271,15.13271,15.13271,15.13271,15.13271,16.712111,16.712111,16.712111,16.712111,16.236914,16.236914,16.236914,13.708588,13.708588,13.708588,11.48805,11.48805,12.064627,12.064627,11.495883,11.495883,8.88272,8.88272,5.377257,3.045795,3.045795,1.976262,1.573479,1.714197,1.612259,1.149406,0.825301,0.814556,1.010729,0.553869,0.854984,1.300388,0.813092,1.811659,1.25758,0.324407,0.242847,0.608078,0.256048,0.146738,0.206822,0.188803,0.075134,0.079096,0.318156,0.20742,0.149699,0.226475,0.218614,0.253479,0.154859,0.086839,0.108105,0.151084,0.074582,0.118895,0.145191,0.05603,0.071581,0.060415,0.049894,0.057054,0.046993,0.049792,0.037463,0.036807,0.046566,0.069569,0.027135,0.017958,0.011027,0.010413,0.013136,0.033494,0.040471,0.019415,0.011065,0.009471,0.02244,0.028095,0.012963,0.009421,0.022447,0.022254,?
110,'2018/02/22 16:13:50:482',1,4.994184,4.994184,4.994184,4.994184,4.994184,4.994184,4.994184,4.994184,4.640985,4.640985,4.640985,4.640985,4.640985,4.640985,4.640985,6.140041,6.140041,6.140041,6.140041,6.140041,12.86356,12.86356,12.86356,12.86356,16.091259,16.091259,16.091259,17.053499,17.053499,17.053499,16.373928,16.373928,14.460626,14.460626,11.602339,11.602339,8.216535,8.216535,5.460412,4.032123,4.032123,2.611311,0.721693,1.131081,2.050676,2.391009,2.490371,2.667123,3.112698,3.679129,4.063092,3.966366,3.292869,2.475117,1.953479,1.415299,1.0442,0.980612,0.631742,0.383806,0.198183,0.215526,0.289784,0.442066,0.778957,0.670934,0.505927,0.370418,0.352193,0.421422,0.362267,0.253903,0.180462,0.354448,0.136044,0.321684,0.166988,0.167415,0.135439,0.110763,0.082511,0.028283,0.092246,0.071472,0.078488,0.043157,0.059596,0.086609,0.052763,0.038734,0.013475,0.026049,0.029046,0.042307,0.048664,0.038685,0.016146,0.021075,0.031129,0.045164,0.019768,0.020465,0.032731,0.032841,?
111,'2018/02/22 16:13:50:499',1,3.26469,3.26469,3.26469,3.26469,3.26469,3.26469,3.26469,3.26469,9.965108,9.965108,9.965108,9.965108,9.965108,9.965108,9.965108,13.389632,13.389632,13.389632,13.389632,13.389632,14.974034,14.974034,14.974034,14.974034,14.117611,14.117611,14.117611,10.02274,10.02274,10.02274,7.563653,7.563653,10.962905,10.962905,10.746465,10.746465,7.786685,7.786685,3.995003,2.034099,2.034099,0.881979,1.313725,1.12987,0.522745,0.2856,0.939538,1.843603,1.934313,0.871111,0.911103,1.075625,0.810481,1.447356,1.240866,1.06438,0.459619,0.835207,0.350713,0.137177,0.240248,0.149216,0.128243,0.20347,0.151494,0.291362,0.243854,0.11375,0.097315,0.256492,0.244711,0.044991,0.107804,0.148343,0.104055,0.130183,0.109511,0.063766,0.065373,0.068995,0.082002,0.079652,0.050617,0.05205,0.082215,0.03661,0.037695,0.04873,0.02079,0.020163,0.012491,0.014535,0.01408,0.028767,0.025985,0.017501,0.009566,0.012615,0.019237,0.019426,0.012621,0.011476,0.018646,0.016389,?
112,'2018/02/22 16:13:50:516',1,6.064053,6.064053,6.064053,6.064053,6.064053,6.064053,6.064053,6.064053,6.604448,6.604448,6.604448,6.604448,6.604448,6.604448,6.604448,6.961586,6.961586,6.961586,6.961586,6.961586,10.965615,10.965615,10.965615,10.965615,13.470867,13.470867,13.470867,13.786206,13.786206,13.786206,13.261407,13.261407,12.89414,12.89414,11.336998,11.336998,7.420765,7.420765,4.4386,5.841239,5.841239,5.126126,3.667516,3.408798,3.350782,3.111926,3.346328,3.714129,3.732213,3.652281,3.743752,3.622084,2.727705,1.499665,0.743746,0.519515,0.982461,1.088424,0.73681,0.398656,0.314261,0.237496,0.300807,0.29598,0.613663,0.357493,0.348015,0.585298,1.224859,1.32438,0.674622,0.50885,0.281979,0.30854,0.275568,0.301146,0.096104,0.113932,0.135785,0.089457,0.128742,0.10946,0.086256,0.056268,0.078659,0.057687,0.058499,0.072371,0.061294,0.033382,0.022298,0.01934,0.036734,0.037189,0.04806,0.036449,0.017072,0.020713,0.027661,0.040573,0.02057,0.016391,0.030082,0.030515,?
113,'2018/02/22 16:13:50:533',1,2.831063,2.831063,2.831063,2.831063,2.831063,2.831063,2.831063,2.831063,7.015996,7.015996,7.015996,7.015996,7.015996,7.015996,7.015996,8.016638,8.016638,8.016638,8.016638,8.016638,11.62157,11.62157,11.62157,11.62157,14.691188,14.691188,14.691188,16.163567,16.163567,16.163567,16.216824,16.216824,15.158255,15.158255,13.37282,13.37282,11.387368,11.387368,9.605171,8.033998,8.033998,6.748399,5.835412,5.106045,4.572759,4.482554,4.919496,5.691979,6.679737,7.807917,8.819409,9.238147,8.172589,5.973809,4.043705,2.969387,2.071291,1.422233,0.911657,0.707182,0.293192,0.19162,0.435222,0.580509,0.735323,0.720047,0.5405,0.440181,0.259119,0.631909,0.762815,1.149809,0.338014,0.166737,0.129823,0.427232,0.190611,0.122781,0.327375,0.173404,0.137291,0.134295,0.267228,0.248106,0.166917,0.075832,0.049679,0.105135,0.101165,0.061497,0.035327,0.040746,0.062266,0.041703,0.066875,0.064196,0.031045,0.043165,0.038428,0.06775,0.026414,0.035558,0.043416,0.043479,?
114,'2018/02/22 16:13:50:549',1,3.409815,3.409815,3.409815,3.409815,3.409815,3.409815,3.409815,3.409815,8.377851,8.377851,8.377851,8.377851,8.377851,8.377851,8.377851,9.396892,9.396892,9.396892,9.396892,9.396892,11.379879,11.379879,11.379879,11.379879,11.661074,11.661074,11.661074,8.976238,8.976238,8.976238,8.794408,8.794408,10.784795,10.784795,9.022564,9.022564,3.730981,3.730981,6.323747,6.918148,6.918148,5.035604,2.682809,1.476352,3.068098,3.652164,2.362762,0.932077,2.636815,1.460034,3.464833,5.993517,3.441427,3.509264,2.626163,1.165887,0.735805,0.751654,0.694082,0.761241,0.291338,0.181909,0.118507,0.302846,0.451549,0.402967,0.149239,0.058206,0.221732,0.241908,0.555263,0.36472,0.217804,0.210817,0.105761,0.161454,0.125421,0.076169,0.128352,0.073689,0.079241,0.067125,0.054577,0.15924,0.0677,0.046238,0.031477,0.047593,0.036682,0.030398,0.011746,0.030594,0.029887,0.029307,0.02513,0.029838,0.012068,0.025683,0.023766,0.020878,0.015529,0.020798,0.021151,0.019558,?
115,'2018/02/22 16:13:50:567',1,6.961414,6.961414,6.961414,6.961414,6.961414,6.961414,6.961414,6.961414,8.718308,8.718308,8.718308,8.718308,8.718308,8.718308,8.718308,7.885747,7.885747,7.885747,7.885747,7.885747,9.523937,9.523937,9.523937,9.523937,13.314465,13.314465,13.314465,15.474927,15.474927,15.474927,15.945894,15.945894,15.106017,15.106017,13.378526,13.378526,11.356643,11.356643,9.750468,8.782638,8.782638,8.089019,7.334048,6.577824,6.191741,6.25709,6.594666,6.995247,7.238497,7.471705,8.222684,9.36416,8.869495,6.333336,3.586127,2.437883,1.88679,1.302397,0.960623,0.679358,0.417997,0.414345,0.457093,0.473933,0.748195,0.695079,0.339366,0.147218,0.418062,1.008111,1.095678,0.699383,0.179966,0.17778,0.144695,0.185465,0.224466,0.144547,0.301519,0.17135,0.09754,0.048308,0.094718,0.080821,0.136305,0.058698,0.060369,0.112665,0.112611,0.061427,0.014878,0.025901,0.051161,0.049609,0.079392,0.065798,0.016404,0.032638,0.033593,0.073776,0.020804,0.028268,0.042826,0.052428,?
116,'2018/02/22 16:13:50:583',1,3.926718,3.926718,3.926718,3.926718,3.926718,3.926718,3.926718,3.926718,10.21419,10.21419,10.21419,10.21419,10.21419,10.21419,10.21419,11.475031,11.475031,11.475031,11.475031,11.475031,12.382477,12.382477,12.382477,12.382477,12.245402,12.245402,12.245402,9.325309,9.325309,9.325309,5.121428,5.121428,8.783286,8.783286,8.434705,8.434705,4.205122,4.205122,4.448588,6.227343,6.227343,6.954878,6.628306,4.346538,1.156409,1.724674,3.061578,3.302714,2.200716,2.981793,2.836314,2.013047,3.438905,2.902897,2.32379,0.756675,0.617494,0.41159,0.927531,0.419253,0.228721,0.216754,0.267184,0.354665,0.30237,0.232838,0.18227,0.100551,0.216761,0.600376,0.334402,0.196208,0.20937,0.166294,0.093825,0.054736,0.086934,0.111748,0.099547,0.074377,0.071725,0.054454,0.062414,0.055547,0.08293,0.036588,0.036905,0.039609,0.033582,0.027778,0.013657,0.013243,0.031633,0.027459,0.024295,0.025244,0.012227,0.018135,0.024498,0.021217,0.017738,0.014792,0.020493,0.019478,?
117,'2018/02/22 16:13:50:602',1,7.772422,7.772422,7.772422,7.772422,7.772422,7.772422,7.772422,7.772422,11.553216,11.553216,11.553216,11.553216,11.553216,11.553216,11.553216,14.032286,14.032286,14.032286,14.032286,14.032286,15.369176,15.369176,15.369176,15.369176,15.448848,15.448848,15.448848,14.427753,14.427753,14.427753,13.270997,13.270997,13.133139,13.133139,12.905932,12.905932,11.290701,11.290701,8.102183,5.971252,5.971252,7.426119,7.929856,6.801754,4.420179,2.51001,3.75737,5.489993,6.917035,7.64357,7.485126,5.809145,3.8248,4.178816,4.187945,2.359495,1.162288,1.081526,0.568331,0.224601,0.137046,0.360139,0.279669,0.330961,0.584488,0.45778,0.326512,0.314933,0.436597,1.138006,1.60436,0.746393,0.197619,0.318287,0.138405,0.126392,0.190609,0.138414,0.241368,0.178537,0.05569,0.105561,0.086779,0.091839,0.137006,0.093586,0.093761,0.056498,0.090829,0.06571,0.025754,0.023574,0.059522,0.071791,0.035145,0.066199,0.021796,0.036622,0.050109,0.03415,0.040612,0.027712,0.042138,0.040764,?
118,'2018/02/22 16:13:50:619',1,7.772422,7.772422,7.772422,7.772422,7.772422,7.772422,7.772422,7.772422,11.553216,11.553216,11.553216,11.553216,11.553216,11.553216,11.553216,14.032286,14.032286,14.032286,14.032286,14.032286,15.369176,15.369176,15.369176,15.369176,15.448848,15.448848,15.448848,14.427753,14.427753,14.427753,13.270997,13.270997,13.133139,13.133139,12.905932,12.905932,11.290701,11.290701,8.102183,5.971252,5.971252,7.426119,7.929856,6.801754,4.420179,2.51001,3.75737,5.489993,6.917035,7.64357,7.485126,5.809145,3.8248,4.178816,4.187945,2.359495,1.162288,1.081526,0.568331,0.224601,0.137046,0.360139,0.279669,0.330961,0.584488,0.45778,0.326512,0.314933,0.436597,1.138006,1.60436,0.746393,0.197619,0.318287,0.138405,0.126392,0.190609,0.138414,0.241368,0.178537,0.05569,0.105561,0.086779,0.091839,0.137006,0.093586,0.093761,0.056498,0.090829,0.06571,0.025754,0.023574,0.059522,0.071791,0.035145,0.066199,0.021796,0.036622,0.050109,0.03415,0.040612,0.027712,0.042138,0.040764,?
119,'2018/02/22 16:13:50:633',1,5.290746,5.290746,5.290746,5.290746,5.290746,5.290746,5.290746,5.290746,11.306754,11.306754,11.306754,11.306754,11.306754,11.306754,11.306754,11.110616,11.110616,11.110616,11.110616,11.110616,11.480844,11.480844,11.480844,11.480844,14.217007,14.217007,14.217007,16.156969,16.156969,16.156969,16.577932,16.577932,15.775151,15.775151,14.212321,14.212321,12.565182,12.565182,11.515334,11.028212,11.028212,10.616068,9.883173,8.622108,7.115668,6.309876,6.696195,7.323626,7.453886,7.129167,6.647354,5.892868,5.484571,5.221098,4.200094,2.389601,1.301147,1.407619,1.197926,1.049948,0.593669,0.402747,0.362445,0.663697,0.942247,0.893474,0.695975,0.424662,0.211041,0.790425,1.169626,0.90862,0.569115,0.321815,0.182811,0.229255,0.256539,0.208607,0.146664,0.102325,0.070377,0.034245,0.059776,0.087661,0.093749,0.136716,0.071196,0.107664,0.099365,0.033868,0.038822,0.056466,0.082751,0.063124,0.072986,0.039821,0.042646,0.057916,0.054489,0.053854,0.037045,0.050214,0.047371,0.040325,?
120,'2018/02/22 16:13:50:650',1,8.745104,8.745104,8.745104,8.745104,8.745104,8.745104,8.745104,8.745104,10.809957,10.809957,10.809957,10.809957,10.809957,10.809957,10.809957,9.493584,9.493584,9.493584,9.493584,9.493584,8.970298,8.970298,8.970298,8.970298,12.87376,12.87376,12.87376,14.346824,14.346824,14.346824,13.792199,13.792199,12.512033,12.512033,10.352578,10.352578,6.416736,6.416736,7.042684,9.352644,9.352644,9.688378,8.881499,7.244661,5.157985,5.286019,6.452322,5.963957,3.566227,3.991949,6.039406,5.760446,4.352409,4.675124,4.35373,2.825834,1.612606,1.133488,0.612807,0.556002,0.658351,0.36683,0.422763,0.477121,0.35961,0.507367,0.271697,0.277697,0.242624,0.976403,0.786444,0.456054,0.208735,0.098704,0.09373,0.109496,0.139467,0.124776,0.146941,0.121659,0.077562,0.050438,0.067113,0.10113,0.060191,0.069182,0.044931,0.076466,0.078317,0.038175,0.016588,0.032927,0.03822,0.031822,0.060616,0.034459,0.016212,0.029398,0.025739,0.050492,0.018814,0.024043,0.027793,0.034956,?
121,'2018/02/22 16:13:50:666',1,6.43745,6.43745,6.43745,6.43745,6.43745,6.43745,6.43745,6.43745,11.336709,11.336709,11.336709,11.336709,11.336709,11.336709,11.336709,12.50226,12.50226,12.50226,12.50226,12.50226,13.459059,13.459059,13.459059,13.459059,14.849033,14.849033,14.849033,15.652058,15.652058,15.652058,15.490239,15.490239,14.733274,14.733274,13.740705,13.740705,12.649146,12.649146,11.614541,10.96936,10.96936,10.832184,10.474977,9.257586,7.324724,5.748487,5.794592,6.884891,8.177555,9.255581,9.778325,9.068708,7.231353,6.039851,5.532126,3.972301,1.78013,1.289709,0.693387,0.52557,0.33633,0.638256,0.725682,0.568382,1.036602,0.891188,0.65968,0.373438,0.289613,1.32869,1.212778,0.940401,0.492364,0.22866,0.149044,0.111902,0.285196,0.19105,0.34538,0.110561,0.054148,0.086101,0.15095,0.071181,0.143403,0.156443,0.051639,0.11569,0.122288,0.046164,0.052654,0.050292,0.105119,0.053778,0.075683,0.054145,0.055214,0.061485,0.05023,0.06783,0.04107,0.056965,0.050415,0.043876,?
122,'2018/02/22 16:13:50:683',1,6.949011,6.949011,6.949011,6.949011,6.949011,6.949011,6.949011,6.949011,12.144703,12.144703,12.144703,12.144703,12.144703,12.144703,12.144703,14.278892,14.278892,14.278892,14.278892,14.278892,15.386889,15.386889,15.386889,15.386889,14.991281,14.991281,14.991281,11.856314,11.856314,11.856314,4.299549,4.299549,9.257989,9.257989,10.423635,10.423635,8.260866,8.260866,5.088387,0.775323,0.775323,6.565251,8.35958,6.869036,3.263244,1.18108,1.731182,1.614403,2.134728,5.590555,7.086506,7.872088,6.971264,3.063408,4.563962,2.510032,0.568355,1.14714,0.26642,0.422087,0.577698,0.340212,0.360491,0.243451,0.593939,0.230931,0.232387,0.195813,0.606024,0.934634,0.754654,0.432955,0.136611,0.154017,0.125707,0.143613,0.138804,0.109695,0.173461,0.080253,0.05249,0.063375,0.057837,0.079925,0.063889,0.077597,0.042508,0.058038,0.054053,0.039615,0.024708,0.023073,0.044765,0.029978,0.033153,0.035755,0.021865,0.026467,0.034597,0.031807,0.022962,0.022617,0.029302,0.024425,?
